Volatility 3 Framework 2.5.2

Offset	Name	Size
0xa48dff0db2f0	\Windows\Resources\Themes\aero\VSCache\Aero.msstyles_1033_96_01.mss	216
0xa48dff0db480	\Windows\System32\wshhyperv.dll	216
0xa48dff0db610	\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xa48dff0db7a0	\Windows\System32\LogonUI.exe	216
0xa48dff0db930	\LSM_API_service	216
0xa48dff0dbac0	\Windows\System32\embeddedmodesvcapi.dll	216
0xa48dff0dbc50	\Windows\System32\uxtheme.dll	216
0xa48dff0dbde0	\LSM_API_service	216
0xa48dff1620e0	\Windows\System32\CoreUIComponents.dll	216
0xa48dff162270	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e.manifest	216
0xa48dff162400	\Windows\System32\xmllite.dll	216
0xa48dff162590	\Windows\System32\D3DCompiler_47.dll	216
0xa48dff162720	\Windows\System32\dwmcore.dll	216
0xa48dff1628b0	\Windows\System32\audioresourceregistrar.dll	216
0xa48dff162a40	\Windows\System32\dsreg.dll	216
0xa48dff162bd0	\Windows\System32	216
0xa48dff162d60	\Windows\System32\dcomp.dll	216
0xa48dff162ef0	\Windows\System32\WinTypes.dll	216
0xa48dff163080	\Windows\System32\en-US\dwm.exe.mui	216
0xa48dff163210	\Windows\System32\LogonController.dll	216
0xa48dff1633a0	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.19041.1_en-us_cb612d02732b0fd9.manifest	216
0xa48dff163530	\Windows\System32\ResourcePolicyServer.dll	216
0xa48dff163850	\Windows\System32\rpcss.dll	216
0xa48dff1639e0	\Windows\System32\dwm.exe	216
0xa48dff163b70	\Windows\System32\dwmredir.dll	216
0xa48dff163d00	\Users\santaclaus\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\Database\CURRENTdbtmp	216
0xa48dff163e90	\Windows\System32\d2d1.dll	216
0xa48dff1641b0	\Windows\System32\d3d11.dll	216
0xa48dff164340	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.edb	216
0xa48dff1644d0	\Dev\Query	216
0xa48dff164660	\Windows\System32\shacct.dll	216
0xa48dff1647f0	\Windows\System32\samlib.dll	216
0xa48dff164980	\Windows\System32\wtsapi32.dll	216
0xa48dff164b10	\Windows\System32\apphelp.dll	216
0xa48dff164ca0	\Windows\System32\uDWM.dll	216
0xa48dff164e30	\Windows\System32\CoreMessaging.dll	216
0xa48dff165150	\Windows\System32\propsys.dll	216
0xa48dff1652e0	\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xa48dff165470	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms	216
0xa48dff165600	\Windows\ServiceProfiles\LocalService\NTUSER.DAT	216
0xa48dff165790	\Windows\System32\svchost.exe	216
0xa48dff165920	\Windows\System32\dwmghost.dll	216
0xa48dff165ab0	\Windows\System32\config\BBI.LOG2	216
0xa48dff165c40	\$Directory	216
0xa48dff165dd0	\Windows\System32	216
0xa48dff1660f0	\CMApi	216
0xa48dff166280	\CMNotify	216
0xa48dff166410	\Windows\System32\config\BBI	216
0xa48dff1665a0	\CMNotify	216
0xa48dff1668c0	\Windows\System32\svchost.exe	216
0xa48dff166a50	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1	216
0xa48dff166be0	\Windows\System32\SystemEventsBrokerServer.dll	216
0xa48dff166d70	\Windows\System32\BrokerLib.dll	216
0xa48dff167090	\Windows\System32\dab.dll	216
0xa48dff167220	\Windows\System32\en-US\d2d1.dll.mui	216
0xa48dff167540	\Windows\System32\dabapi.dll	216
0xa48dff1676d0	\$Directory	216
0xa48dff167860	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2	216
0xa48dff1679f0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff167b80	\Windows\System32\config\BBI.LOG1	216
0xa48dff167d10	\CMNotify	216
0xa48dff167ea0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf	216
0xa48dff1681c0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xa48dff1684e0	\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Configuration\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Configuration.dll	216
0xa48dff168670	\Windows\System32	216
0xa48dff168990	\Windows\System32\svchost.exe	216
0xa48dff168b20	\Windows\System32	216
0xa48dff168cb0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff168e40	\Windows\System32\svchost.exe	216
0xa48dff169160	\Windows\System32\gpsvc.dll	216
0xa48dff1692f0	\Windows\System32\lmhsvc.dll	216
0xa48dff169480	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff169610	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff169ac0	\Windows\System32\nlaapi.dll	216
0xa48dff169c50	\Windows\System32\dsrole.dll	216
0xa48dff169de0	\Windows\System32	216
0xa48dff1f40e0	\Windows\System32\TimeBrokerServer.dll	216
0xa48dff1f4590	\Windows\System32\en-US\fveui.dll.mui	216
0xa48dff1f4720	\Windows\System32\GameInput.dll	216
0xa48dff1f48b0	\Windows\System32\ubpm.dll	216
0xa48dff1f4a40	\Windows\System32\WindowManagementAPI.dll	216
0xa48dff1f4bd0	\Windows\System32\ci.dll	216
0xa48dff1f4ef0	\Windows\System32\schedsvc.dll	216
0xa48dff1f5080	\Windows\System32\avrt.dll	216
0xa48dff1f5210	\Windows\System32\twinapi.appcore.dll	216
0xa48dff1f53a0	\Windows\System32\en-US\ci.dll.mui	216
0xa48dff1f5530	\Windows\System32\ncbservice.dll	216
0xa48dff1f56c0	\Windows\System32\SystemEventsBrokerClient.dll	216
0xa48dff1f5b70	\Windows\System32\en-US\wuaueng.dll.mui	216
0xa48dff1f5d00	\$Directory	216
0xa48dff1f5e90	\Windows\System32\d3d10warp.dll	216
0xa48dff1f61b0	\Windows\System32\taskschd.dll	216
0xa48dff1f6340	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	216
0xa48dff1f64d0	\Windows\System32\fveui.dll	216
0xa48dff1f6660	\Windows\System32\ninput.dll	216
0xa48dff1f6980	\Windows\System32\wmiclnt.dll	216
0xa48dff1f6b10	\Windows\System32\en-US\dnsapi.dll.mui	216
0xa48dff1f6e30	\Windows\System32\wuaueng.dll	216
0xa48dff1f7150	\Windows\System32\ISM.dll	216
0xa48dff1f72e0	\$Directory	216
0xa48dff1f7470	\atsvc	216
0xa48dff1f7600	\Windows\System32\windowsudk.shellcommon.dll	216
0xa48dff1f7790	\CMNotify	216
0xa48dff1f7920	\CMNotify	216
0xa48dff1f7ab0	\Windows\Tasks	216
0xa48dff1f7c40	\Windows\System32\bi.dll	216
0xa48dff1f7dd0	\Windows\System32\httpprxc.dll	216
0xa48dff1f80f0	\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui	216
0xa48dff1f8280	\CMNotify	216
0xa48dff1f8410	\Windows\System32\Windows.Gaming.Input.dll	216
0xa48dff1f85a0	\Windows\System32\mscms.dll	216
0xa48dff1f8730	\Windows\System32\mstask.dll	216
0xa48dff1f88c0	\Windows\System32\UIAnimation.dll	216
0xa48dff1f8a50	\Windows\System32\en-US\crypt32.dll.mui	216
0xa48dff1f8d70	\Windows\System32\coloradapterclient.dll	216
0xa48dff1f9090	\Windows\System32\GameInput.dll	216
0xa48dff1f9220	\Windows\System32\ngcrecovery.dll	216
0xa48dff1f93b0	\Endpoint	216
0xa48dff1f9540	\Windows\System32\taskcomp.dll	216
0xa48dff1f96d0	\Windows\Tasks\SA.DAT	216
0xa48dff1f99f0	\atsvc	216
0xa48dff1f9b80	\Windows\System32\en-US\NgcRecovery.dll.mui	216
0xa48dff1f9d10	\atsvc	216
0xa48dff1f9ea0	\Windows\System32\WindowsCodecs.dll	216
0xa48dff1fa1c0	\Windows\System32\DispBroker.Desktop.dll	216
0xa48dff1fa350	\CMNotify	216
0xa48dff1fa4e0	\Windows\System32	216
0xa48dff1fa670	\CMNotify	216
0xa48dff1fa990	\CMNotify	216
0xa48dff1fab20	\CMNotify	216
0xa48dff1facb0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff1fae40	\Windows\System32\OneCoreUAPCommonProxyStub.dll	216
0xa48dff1fb160	\Windows\System32\CSystemEventsBrokerClient.dll	216
0xa48dff1fb2f0	\Windows\System32\netprofm.dll	216
0xa48dff1fb480	\CMNotify	216
0xa48dff1fb610	\Windows\System32\usermgrcli.dll	216
0xa48dff1fb7a0	\Windows\System32	216
0xa48dff1fb930	\CMNotify	216
0xa48dff1fbac0	\Windows\System32\profsvc.dll	216
0xa48dff1fbc50	\Windows\System32\svchost.exe	216
0xa48dff1fbde0	\Windows\System32\profsvcext.dll	216
0xa48dff834100	\Windows\System32\wbem\WmiPrvSE.exe	216
0xa48dff834290	\$Directory	216
0xa48dff834420	\Windows\INF\machine.PNF	216
0xa48dff834740	\CMNotify	216
0xa48dff8348d0	\$Directory	216
0xa48dff834a60	\Program Files (x86)\desktop.ini	216
0xa48dff834bf0	\$Directory	216
0xa48dff834d80	\Users\santaclaus\AppData\Local\ConnectedDevicesPlatform\L.santaclaus.cdp	216
0xa48dff8350a0	\Windows\System32\Windows.Data.Activities.dll	216
0xa48dff835230	\Windows\System32\iuilp.dll	216
0xa48dff8353c0	\Windows\System32\spool\drivers\x64\PCC	216
0xa48dff835550	\Windows\System32\en-US\vsstrace.dll.mui	216
0xa48dff8356e0	\$Directory	216
0xa48dff835870	\MsFteWds	216
0xa48dff835a00	\srvsvc	216
0xa48dff835b90	\srvsvc	216
0xa48dff835d20	\Windows\System32\wbem\en-US\cimwin32.dll.mui	216
0xa48dff835eb0	\Windows\System32\RTMediaFrame.dll	216
0xa48dff8361d0	\Windows\System32\spool\drivers\W32X86\PCC	216
0xa48dff836360	\wkssvc	216
0xa48dff8364f0	\$Directory	216
0xa48dff836680	\$Directory	216
0xa48dff836810	\Windows\INF\usbhub3.PNF	216
0xa48dff836b30	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-AAF707F92B7FDB752E5DFB4B43017866D2A0869B.bin.67	216
0xa48dff836cc0	\Windows\System32\spool\drivers\W32X86\PCC	216
0xa48dff836e50	\Windows\System32\PCShellCommonProxyStub.dll	216
0xa48dff837170	\Windows\System32\wbem\WmiPrvSE.exe	216
0xa48dff837300	\Windows\Fonts\segoeui.ttf	216
0xa48dff837490	\Windows\Fonts\seguisb.ttf	216
0xa48dff837620	\ProgramData\Microsoft\Diagnosis\DownloadedSettings\utc.tracing.json.new	216
0xa48dff8377b0	\Windows\System32\en-US\CapabilityAccessManager.dll.mui	216
0xa48dff837940	\Windows\System32\CapabilityAccessManagerClient.dll	216
0xa48dff837ad0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\resources.pri	216
0xa48dff837c60	\$Directory	216
0xa48dff837df0	\Windows\Fonts\segmdl2.ttf	216
0xa48dff838110	\Windows\System32\en-US\StartTileData.dll.mui	216
0xa48dff8382a0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xa48dff838430	\Windows\SystemResources\mmres.dll.mun	216
0xa48dff8385c0	\Windows\System32\en-US\pnidui.dll.mui	216
0xa48dff838750	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\20.css	216
0xa48dff8388e0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Internal.Search.winmd	216
0xa48dff838a70	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48dff838c00	\$Directory	216
0xa48dff838d90	\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\resources.pri	216
0xa48dff8390b0	\Windows\System32\CapabilityAccessManager.dll	216
0xa48dff839240	\Windows\SystemResources\Chakra.dll.mun	216
0xa48dff8393d0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\14.css	216
0xa48dff839560	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd	216
0xa48dff8396f0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\9.css	216
0xa48dff839880	\Windows\System32\MCCSPal.dll	216
0xa48dff839a10	\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	216
0xa48dff839ba0	\Windows\Fonts\seguisb.ttf	216
0xa48dff839d30	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat	216
0xa48dff839ec0	\CMApi	216
0xa48dff83a1e0	\Users\santaclaus\AppData\Local\Microsoft\Windows\WebCacheLock.dat	216
0xa48dff83a370	\Windows\System32\syncutil.dll	216
0xa48dff83a500	\CMApi	216
0xa48dff83a690	\Dev\Query	216
0xa48dff83a820	\Windows\System32\NgcCtnr.dll	216
0xa48dff83a9b0	\Windows\System32\wininet.dll	216
0xa48dff83ab40	\Windows\System32\mssph.dll	216
0xa48dff83acd0	\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll	216
0xa48dff83ae60	\MsFteWds	216
0xa48dff83b180	\Users\santaclaus\AppData\Local\Microsoft\Internet Explorer\CacheStorage\edb.log	216
0xa48dff83b310	\Windows\System32\WinMetadata\Windows.Web.winmd	216
0xa48dff83b4a0	\Windows\System32\fhcfg.dll	216
0xa48dff83b630	\$Directory	216
0xa48dff83b7c0	\Windows\System32\EdgeContent.dll	216
0xa48dff83b950	\Windows\Fonts\segoeuisl.ttf	216
0xa48dff83bae0	\Windows\System32\SecurityHealthHost.exe	216
0xa48dff83bc70	\$Directory	216
0xa48dff83be00	\$Directory	216
0xa48dff83c120	\Windows\Globalization\ICU\icudtl.dat	216
0xa48dff83c2b0	\Windows\Globalization\ICU\timezoneTypes.res	216
0xa48dff83c440	\Windows\SysWOW64\atlthunk.dll	216
0xa48dff83c5d0	\$Directory	216
0xa48dff83c760	\$Directory	216
0xa48dff83c8f0	\Windows\System32\en-US\combase.dll.mui	216
0xa48dff83ca80	\Windows\System32\Windows.Cortana.Desktop.dll	216
0xa48dff83cc10	\Windows\Fonts\segoeuil.ttf	216
0xa48dff83cda0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\3.js	216
0xa48dff83d0c0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\cache\Local\Desktop\8.js	216
0xa48dff83d250	\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx	216
0xa48dff83d3e0	\$Directory	216
0xa48dff83d570	\Windows\System32\WindowsInternal.ComposableShell.DesktopHosting.dll	216
0xa48dff83d700	\eheadphonetopo	216
0xa48dff83d890	\emicintopo	216
0xa48dff83da20	\Windows\System32\dxgwdi.dll	216
0xa48dff83dbb0	\$Directory	216
0xa48dff83ded0	\Windows\System32\NetworkUXBroker.dll	216
0xa48dff83e1f0	\CMNotify	216
0xa48dff83e380	\Windows\System32\WordBreakers.dll	216
0xa48dff83e510	\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx	216
0xa48dff83e6a0	\SwDevice	216
0xa48dff83e830	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	216
0xa48dff83eb50	\$Directory	216
0xa48dff83ece0	\Windows\SystemResources\FirewallControlPanel.dll.mun	216
0xa48dff83f190	\Windows\System32\winevt\Logs\Microsoft-Windows-AppModel-Runtime%4Admin.evtx	216
0xa48dff83f320	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx	216
0xa48dff83f4b0	\Windows\System32\en-US\FirewallControlPanel.dll.mui	216
0xa48dff83f640	\Windows\System32\mssvp.dll	216
0xa48dff83f960	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\Fonts\fontset-2017-04.json	216
0xa48dff83faf0	\CMNotify	216
0xa48dff83fc80	\$Directory	216
0xa48dff83fe10	\MsFteWds	216
0xa48dff840130	\Users\santaclaus\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{a882ecf4-f147-4acb-8463-f2a2f10d5f43}\apps.csg	216
0xa48dff8402c0	\Windows\System32\smartscreen.exe	216
0xa48dff840450	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0xa48dff8405e0	\Windows\System32\pnrpnsp.dll	216
0xa48dff840770	\Windows\System32\msfeeds.dll	216
0xa48dff840900	\emicintopo	216
0xa48dff840a90	\espeakertopo	216
0xa48dff840c20	\Windows\System32\en-US\InputSwitch.dll.mui	216
0xa48dff840db0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-System.dat	216
0xa48dff8410d0	\Windows\System32\winevt\Logs\Microsoft-Windows-HotspotAuth%4Operational.evtx	216
0xa48dff841260	\Windows\System32\en-US\pnrpnsp.dll.mui	216
0xa48dff8413f0	\Windows\System32\taskschd.dll	216
0xa48dff841580	\Windows\System32	216
0xa48dff841710	\Windows\System32\input.dll	216
0xa48dff8418a0	\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx	216
0xa48dff841bc0	\Windows\System32\dxgiadaptercache.exe	216
0xa48dff841d50	\Windows\System32\svchost.exe	216
0xa48dff841ee0	\CMApi	216
0xa48dff842200	\eheadphonetopo	216
0xa48dff842390	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff842520	\Windows\System32\winevt\Logs\Microsoft-Windows-WinINet-Config%4ProxyConfigChanged.evtx	216
0xa48dff8426b0	\CMNotify	216
0xa48dff842840	\SwDevice	216
0xa48dff842b60	\Windows\System32\ieproxy.dll	216
0xa48dff842cf0	\CMNotify	216
0xa48dff842e80	\Dev\Query	216
0xa48dff8431a0	\Windows\System32\en-US\AudioEndpointBuilder.dll.mui	216
0xa48dff843330	\SwDevice	216
0xa48dff8434c0	\CMNotify	216
0xa48dff843650	\Dev\Query	216
0xa48dff8437e0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48dff843970	\Windows\System32\winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx	216
0xa48dff843b00	\Windows\System32\winhttp.dll	216
0xa48dff843c90	\Windows\System32\OnDemandConnRouteHelper.dll	216
0xa48dff843e20	\Windows\System32\computenetwork.dll	216
0xa48dff89a100	\Windows\System32\dnsrslvr.dll	216
0xa48dff89a290	\emicintopo	216
0xa48dff89a420	\eheadphonetopo	216
0xa48dff89a5b0	\CMNotify	216
0xa48dff89a8d0	\CMNotify	216
0xa48dff89aa60	\Windows\System32\dusmsvc.dll	216
0xa48dff89abf0	\Windows\System32\FWPUCLNT.DLL	216
0xa48dff89ad80	\espeakertopo	216
0xa48dff89b0a0	\Windows\System32\npmproxy.dll	216
0xa48dff89b230	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48dff89b3c0	\Windows\System32\audiosrv.dll	216
0xa48dff89b550	\CMNotify	216
0xa48dff89b6e0	\Windows\System32\svchost.exe	216
0xa48dff89b870	\CMNotify	216
0xa48dff89ba00	\Windows\System32	216
0xa48dff89bd20	\CMNotify	216
0xa48dff89beb0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff89c1d0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff89c360	\Windows\System32\en-US\gpsvc.dll.mui	216
0xa48dff89c4f0	\Windows\System32\rasadhlp.dll	216
0xa48dff89c680	\espeakerwave	216
0xa48dff89c810	\Windows\System32\svchost.exe	216
0xa48dff89c9a0	\Windows\System32\drivers\etc	216
0xa48dff89cb30	\Windows\System32\mobilenetworking.dll	216
0xa48dff89ccc0	\CMApi	216
0xa48dff89ce50	\Windows\System32	216
0xa48dff89d170	\Windows\System32\AudioSrvPolicyManager.dll	216
0xa48dff89d300	\Windows\System32\HrtfApo.dll	216
0xa48dff89d490	\Windows\System32\svchost.exe	216
0xa48dff89d620	\Windows\System32	216
0xa48dff89d940	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff89dad0	\Windows\en-US\explorer.exe.mui	216
0xa48dff89dc60	\Windows\System32\en-US\input.dll.mui	216
0xa48dff89ddf0	\Windows\System32\raschap.dll	216
0xa48dff89e110	\Windows\System32\en-US\ApplicationFrame.dll.mui	216
0xa48dff89e430	\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\SecHealthUITelemetry.dll	216
0xa48dff89e5c0	\Windows\System32\nrpsrv.dll	216
0xa48dff89e750	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48dff89e8e0	\emicinwave	216
0xa48dff89ea70	\Windows\System32\en-US\AudioSrv.dll.mui	216
0xa48dff89ec00	\CMNotify	216
0xa48dff89ed90	\Windows\System32\en-US\windowsudk.shellcommon.dll.mui	216
0xa48dff89f0b0	\$Directory	216
0xa48dff89f240	\Windows\System32\CompPkgSup.dll	216
0xa48dff89f3d0	\Windows\System32\shsvcs.dll	216
0xa48dff89f560	\CMApi	216
0xa48dff89f6f0	\Windows\System32\wcmsvc.dll	216
0xa48dff89f880	\Windows\System32\Windows.Media.Devices.dll	216
0xa48dff89fd30	\CMApi	216
0xa48dff89fec0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xa48dff8a01e0	\Windows\servicing\InboxFodMetadataCache\metadata\Language.OCR~pt-pt~1.0.mum	216
0xa48dff8a0370	\CMNotify	216
0xa48dff8a0500	\Endpoint	216
0xa48dff8a0690	\Windows\System32\fveapi.dll	216
0xa48dff8a0820	\AUTORUN.INF	216
0xa48dff8a09b0	\CMNotify	216
0xa48dff8a0b40	\spoolss	216
0xa48dff8a0cd0	\Windows\System32\drivers\etc\hosts	216
0xa48dff8a0e60	\Windows\System32\Windows.StateRepository.dll	216
0xa48dff8a1310	\Windows\System32\spoolsv.exe	216
0xa48dff8a1630	\Windows\System32\svchost.exe	216
0xa48dff8a1950	\CMNotify	216
0xa48dff8a1ae0	\Windows\System32\StateRepository.Core.dll	216
0xa48dff8a1c70	\Windows\System32\en-US\spoolsv.exe.mui	216
0xa48dff8a22b0	\Windows\System32\en-US\svchost.exe.mui	216
0xa48dff8a2440	\CMNotify	216
0xa48dff8a25d0	\spoolss	216
0xa48dff8a28f0	\Dev\Query	216
0xa48dff8a2a80	\CMNotify	216
0xa48dff8a2da0	\spoolss	216
0xa48dff8a3250	\Windows\System32	216
0xa48dff8a33e0	\Windows\System32	216
0xa48dff8a3570	\Endpoint	216
0xa48dff8a3700	\$Directory	216
0xa48dff8a3890	\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db	216
0xa48dff8a3a20	\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db	216
0xa48dff8a3bb0	\Windows\System32\en-US\propsys.dll.mui	216
0xa48dff8a3d40	\Windows\System32\wkssvc.dll	216
0xa48dff8a41f0	\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Operational.evtx	216
0xa48dff8a4510	\$Directory	216
0xa48dff8a4830	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx	216
0xa48dff8a49c0	\CMNotify	216
0xa48dff8a4b50	\Windows\System32\ProximityService.dll	216
0xa48dff8a4ce0	\Windows\System32\dsparse.dll	216
0xa48dff8a4e70	\Windows\System32\ProximityCommon.dll	216
0xa48dff8a5190	\ProgramData\Microsoft\Windows\Caches\cversions.2.db	216
0xa48dff8a5320	\Endpoint	216
0xa48dff8a54b0	\Windows\Prefetch\SECURITYHEALTHSERVICE.EXE-EE3BC4CB.pf	216
0xa48dff8a5640	\Winsock2\CatalogChangeListener-648-0	216
0xa48dff8a57d0	\ProgramData\Microsoft\Windows Security Health\Logs\SHS-11302023-084149-7-7f-19041.1.amd64fre.vb_release.191206-1406.etl	216
0xa48dff8a5960	\$Directory	216
0xa48dff8a5af0	\Windows\WinSxS\Manifests\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.1288_none_d9539a9fe102720c.manifest	216
0xa48dff8a5c80	\$Directory	216
0xa48dff8a5e10	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xa48dff8a62c0	\Endpoint	216
0xa48dff8a6450	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xa48dff8a65e0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0xa48dff8a6770	\Windows\System32\SecurityHealthService.exe	216
0xa48dff8a6c20	\Windows\System32\en-US\bfe.dll.mui	216
0xa48dff8a6db0	\Windows\System32\BthRadioMedia.dll	216
0xa48dff8a70d0	\Windows\System32\wcmcsp.dll	216
0xa48dff8a7260	\Dev\Query	216
0xa48dff8a73f0	\Windows\System32\BFE.DLL	216
0xa48dff8a7580	\Dev\Query	216
0xa48dff8a7710	\Dev\Query	216
0xa48dff8a7bc0	\Windows\System32\Windows.Devices.Radios.dll	216
0xa48dff8a7d50	\Dev\Query	216
